sentence,sentiment
hao pin đêm tắt tụt pin,negative
đánh_giá pin tệ,negative
pin tạm,negative
ổn thiết_kế đẹp,positive
i nhân_viên nhiệt_tình,negative
tần quét nits tốc cpu,negative
ghz dung_lượng_pin hệ điều hàng ios chip xử cpu bionic nhân,negative
điện_thoại tốt,positive
camera sản_phẩm tốt nhân_viên nhiệt_tình,positive
hài_lòng nhiệt_tình tuyệt_vời,positive
hỗ_trợ thanh_toán mức giá tốt,positive
trải_nghiệm iphone sạc nhanh pin,positive
huyen tớ,negative
mới_nguyên không promax phí,negative
pass giá trao,negative
iphone xanh duong nao hàng,negative
giao_hàng nhanh nhân_viên nhiệt_tình,positive
giao sản_phẩm nhanh nhân_viên cẩm nhung thiện nhiệt_tình,positive
lâu hồng hàng,positive
trải_nghiệm iphone_pro đẹp thoải_mái mượt,positive
sản_phẩm tốt chỉnh sửa video mượt thao_tác nhanh_chóng nhẹ pro,positive
iphone_pro màn nhỏ vừa mượt titan trắng đẹp,positive
hài_lòng sản_phẩm tốt tuỵt dời,positive
tuyệt xịn huỷ đợn bấm nhầm,positive
huỷ bấm nhầm,negative
huỷ bấm nhầm,negative
samsung hình đẹp không lỗi_lầm promax titan nhiêu,positive
sản_phẩm túi,positive
đẹp khỏi bàn,positive
đẹp nhen thích trắng nhẹ iphone_pro_max giá,positive
tột rậc,negative
pro thông titan,negative
iphone_pro hàng đẹp nhẹ sản_phẩm hoàn_thiện cao_đẹp vừa nhân_viên nhiệt_tình quà sớm chương,positive
sản_phẩm đẹp tốt,positive
đẹp miễn chê mới,negative
đẹp tốt pro titan thông,positive
sản_phẩm ultral,negative
tốt  mạnh chụp siêu đóng,positive
tốt thích,positive
sản_phẩm tuyệt,positive
sản_phẩm tốt,positive
đẹp chup hình đẹp,positive
tốt chụp hình đẹp,positive
cao thà iphone,positive
đẹp mãn,positive
đẹp gop,positive
nghiệp nhân_viên hàng tốt,positive
xịn giá,positive
iphone_pro trả_góp trả ký tín hàng đãi xiaomi series,negative
xiaomi giựt,negative
iphone video vàng_khè viêm,negative
video xiaomi nét vc,positive
iphone mờ,negative
chính thiết_kế kính camera xiaomi lóe,negative
xiaomi king,negative
iphone xám_xịt vàng_khè,negative
video đánh_giá camera chi_tiết respect,positive
video ghi nhầm tên điện_thoại xiaomi đỉnh,negative
camera xiaomi đẹp iphone rõ_rệt,positive
xiaomi camera biến lớn chup video tôn_thể mờ nền chuyên_nghiệp,negative
xxiaomi iphone samsung video cắn,negative
promax xiaomi không định mượt ios,negative
xiaomi sướng,positive
iphone mãi trùm,positive
xiaomi iphone,negative
đứt tk iphone không kiến nhiếp_ảnh,negative
xiaomi tốt,positive
thiết_kế đẹp,positive
bjo mạnh nhu bình_thường,negative
camera mới xiaomi tốt,positive
nănggiá thành xiaomi ngon bổ rẻ,positive
mic xiaomi khử tốt,positive
nguyên list khen xiaomi,negative
người_đánh_giá không chê xiaomi cộng đóng chửi,negative
phong video,positive
phim nhỉnh promax,negative
xiaomi tốt,positive
chụp đánh_giá mới,negative
video thua iphone,negative
tốt lọc ồn tốt,positive
iphone chụp đẹp social iphone ổn top iphone,positive
ngon promax,positive
top camera iphone nhiêu hãng vả huawei samsung xiaomi vả không trượt video top vả,negative
chỗ lúa,negative
qtế pin nhi,negative
phân không xiami samsung điện_thoại chụp ngon lăn hàng_xách xem hỗ_trợ hàng_xách ngon chắc không chắc cú,positive
iphone pro xem,negative
xiaomi mượt chậm,negative
triển chỉnh xuống,negative
phê chữ kéo_dài,positive
sửa tóc,positive
đẹp tóc giảm đẹp,positive
giật lag fps vỡ hình,negative
cùng xiaomi kịp ipss,positive
chắc ngang nhỉnh,positive
xiaomi tích hệ_thống không,positive
ngxua setting,negative
video chất_lượng iphone_pro nét xiaomi,negative
bọn iphone cay,negative
chặn android,positive
iphone tăng contrast kiacòn thfi chỉnh,positive
cố ngon,positive
dạo ngáo,negative
xiaomi hãng cùi_bắp từng,negative
kiu ngáo,negative
win video xiaomi dep hon,positive
camera iphone không chụp samsung iphone chụp_ảnh thất_vọng,negative
lỏng bào,negative
thích pro camera cấn,positive
vê nghê xiaomi vươt măt iphone môt vai thư đê vươt đươc cai bong cu thương hiêu hđh giá tri thanh khoan thiêt cai gói la giá tri cu sư sang chanh mơ lỏng ngươi dung phô thống giông oto nhât cu ngươi viêt vây mât hãng chuc đưc mơi chô đưng vê doanh sô mơ mit lăm,negative
video remix nge xem bass tốt iphone,positive
camera mic đỉnh,positive
camera iphone_pro chụp viên,negative
iphone hiểu telegram,negative
mic chống ồn tốt,positive
thích mì xào nhạt nhoè,negative
camera xiaomi xịn vl,positive
camera biến mới ngon,positive
khả_năng tiktok xem ngon,positive
chiếc điện_thoại hãng lợi ngon giá chăng,negative
mic xiaomi ngon,positive
lọc tạp tốt iphone,positive
không nhẽ xuống,positive
xiaomi du ghê,positive
mic xiaomi nghẹt,negative
camera xiaomi đỉnh,positive
bây iphone hệ điều hàng ios chính giá_trị cốt_lõi hệ sạc lâu hài_lòng promax iphone giữ giá siêu tốt,positive
đoạn video xiaomi tượng,negative
ghi triển tốt vượt_bậc,negative
iphone chắc lắng,positive
tật đẩy cố chụp hình,negative
xiaomi ngon,positive
lâu_dài mimhf iphone,negative
không iphone khen họ,negative
camera giác không,negative
trọng lớn điện_thoại,negative
sạc w nhanh w tốt,positive
iphone hãng kịp khả_năng chụp không diện tuyệt thua hãng promax tình promax không ngon chụp_ảnh gặp tuyệt không chụp promax tấm tốt tấm,positive
promax trắng tấm bất_ổn dư om khả_năng nét không chính_xác chụp portrait cứu tuyệt nét chụp thường hỏng,positive
tiêu_cự ngon điều_kiện ảnh góc nhiếp_ảnh hạn điều_kiện dạng đời_thường,positive
chụp không tốt khoản,positive
tiêu_cự chính phổ_biến_dạng crop cứu thuật_toán chi_tiết không ngon,positive
video ít không yêu cao không đánh_giá,positive
chúc_mừng xiaomi camera video ngon,positive
thiệt iphone thục lùi mềm ios,negative
macanada suzuki,negative
chụp kết xiaomi sạc nhanh pin sạc không dây pro iphone lỗi sạc mới khí xiaomi phút cf ngồi ngâm đầy pin,positive
sa_thải iphone_pro,negative
thích iphone,positive
màn_hình màn iphone hahaa,negative
mỹ cấm_vận xiaomi đe_doạ cắn dở,negative
iphone xịn,positive
xiomi dùi,negative
dở kính,negative
đẹp viền mỏng lưng camera tốt lưng dở,positive
iphone chân bình ổn_định,negative
thương camera nta không nghịch,negative
video samsung pro chắc pro,positive
không ngờ tốt,positive
xiaomi vượt,positive
đẹp đăng facebook vỡ,negative
ưu thua,negative
mềm ngon,positive
pro titok facebook camera giác không nét iphone vợae khắc_phục tình tải ảnh không nét không chụp đẹp bắn zalo iphone ảnh không kiểm chất_lượng iphone không chỉnh pro,positive
neu thich di_neu thich di tau vi tau camera bac sang tau van se giai quyet,negative
camera xiaomi,positive
xiaomi ngon chốt iphone_pro_max,positive
khẩu camera biến flare,positive
ngon vừa kẻo mẽo trảm bjo,positive
đánh_giá pin trâu,positive
không vượt không chơi quân,positive
vẹo h,negative
xem youtube facebook zalo ngắm,negative
chụp không định nhiêu chắc hệ mới fix,positive
mic iphone,negative
xiaomi vàng,negative
giá không hàng mỹ,positive
nằm chữ sĩ,negative
xiaomi cũg ngon iphone,positive
kìa wow,positive
xiaomi đẹp,positive
đẹp iphone rõ_ràng kinh_khủng,positive
iphone nhân đuy tau đinh,negative
túm váy thích nấy qq,negative
camera đứt,negative
hãng điện_thoại hoàn_thiện tốt mềm,positive
camera ngon,positive
xiaomi chắc_chắn ngon,positive
kịp camera iphone,positive
chụp thua,negative
leica portrait master portrait kìa,negative
liền chán review,negative
thích đẹp,positive
iphone mới pro,negative
camera xiaomi bết ngon,positive
ngon chắc mới,positive
xiaomi dạo đẹp nét nổi khối iphone đẹp,positive
camera mù xào ngon,positive
video promax trông vàng,positive
leica đậm tô đậm nhạt,negative
hóng pro,negative
cung khennăm không cập mềmkhi ngừoi lỏ,positive
camera giác mic xiaomi vừa xử_lí iphone đứng vang xiaomi,negative
xiaomi đời không định trắng,negative
iphone_pro nguồn giới ram riêng ram,negative
mới xem giây khả_năng trg đki yếu tốt nnao,negative
mì xào ngon,positive
không fps không mượn video,negative
loa kép,negative
ảnh video xiaomi khủng đẹp mịn mướt bất_ngờ,positive
không thích,negative
xanh đẹp,positive
sạc nhanh xiaomi,positive
xem đánh_giá mê,negative
camera đỉnh_cao chặt,positive
camera galaxy xem camera xiaomi không điều_kiện phức_tạp á,negative
giao_diện icon mì xào,negative
màn_hình không xem đánh_giá chất_lượng iphone xiaomi,negative
camera biến lớn rõ_ràng,negative
camera xiaomi bá_đạo,negative
chống rung ngon iphone_pro xiaomi,negative
top camera mate pro xem lọt top,positive
camera xiaomi đẹp chụp hình chưởng giá chính_hãng quà chắc_chắn trả_góp,positive
cũ iphone,negative
không kênh mic video xiaomi,negative
mic hãng kém,negative
iphone_pro_max giá iphone cộng đóng hỗ_trợ đông_đảo sửa_chữa kiện,negative
trải_nghiệm thua hãng,negative
pro ngoái đóng nghiệp đốt nhma chụp kiện chụp đẹp promax điều_kiện phức_tạp,positive
iphone thiết_kế camera gọn_gàng chụp ngang_ngửa android camera chà bá lửa,positive
mới promax camera,negative
xiaomi ngon,positive
không chói tuyệt_vời,positive
xiaomi iphone,negative
xiaomi hon iphone,negative
chụp mối phức_tạp,negative
android thích ip,positive
không hiểu iphone ổn_định,negative
điện_thoại camera,positive
camera chụp đẹp iphone thua_thiệt,positive
xiaomi không tốt hệt,positive
phim chân_dung xiaomi nổi khối đẹp,positive
xiaomi chụp tốt iphone,positive
đẹp android xách dép iphone xách dép,positive
chỉnh iphone android,positive
mic iphone phim đẳng_cấp vực,negative
cell điện_thoại bọn chuẩn xiaomi nâng ghê,negative
xiaomi đỉnh âm phòng,positive
liệu cấm iph hoàn tỷ,negative
đẹp không xiaomi cải_thiện tốt,positive
mê titanium phiên không kiện chụp xiao nguyên khẩu camera chính không fix outplay,negative
xiaomi ổn_định camera bá_đạo,negative
ngon iphone,positive
chi_tiết cao trọng,negative
pro mới đỉnh_cao chụp pro,negative
camera iphone tốt vật thuật_toán thước camera biến iphone lớn hãng android inch chất_lượng tốt nàonhìn_thể xiaomi tốt iphone xoá phông real xoá phông vật camera biến lớn cùng khoản xoá phông thuật_toán iphone tốt,positive
xịn đỏ,positive
thuật android iphone lâu ios android không_thể,negative
xiaomi tốt,positive
thanh zoom xiaomi thanh_trượt lỏ,negative
không phông fail,negative
camera biến samsung đương chụp xiaomi không,positive
kỳ dẹp cmn pro,positive
mới sang iphone lỗi vặt bất_cập video chống rung tốt iphone chính,positive
camera iphone gọi đẹp không đẹp,positive
iphone không cửa android,negative
cty cấp promax góc,negative
iphone đối_thủ,negative
chốt xiaomi,positive
hãng camera ngon xiaomi thiệt lòng mềm camera xiaomi tệ khủng_khiếp,positive
xiaomi hạch nhẹ không lập_tức vuốt home không chắc,negative
thích xiaomi mê,negative
pin iphone ồn,negative
bật khử ồn không khử ồn,negative
thương đầy trung_thành android vượt cmnr,negative
iphone rõ_ràng tốt,positive
android vượt_trội camera iphone lâu,positive
zui iphone camera,negative
camera iphone cut,positive
trùm camera,negative
iphone mới,negative
iphone điện_thoại hiếm_hoi,positive
iphone camera xịn,positive
iphone thư nặng,negative
camera lồi trông không đẹp thà dày tản_nhiệt tốt gaming điện_thoại ngon,positive
camera xiaomi ngon,positive
điện_thoại ngang đứt iphone,negative
xiaomi ngon,positive
xiaomi camera biến chụp định iphone,negative
tuyệt điều cập_kênh khả_năng xoá phông tách nền camera chân_dung xoá phông ảo,positive
iphone đẳng_cấp thể thiết_kế đột_phá,negative
xoá nét,negative
ổn giá,negative
xiaomi ghi ngon,positive
ghi ổn,negative
gọi xiaomi,negative
xiaomi vl bậc,negative
bát nàoso pro,negative
top mềm top,negative
sớm điện_thoại chính_hãng clickbuy laptop giá tốt nhập mỹ,positive
màn samsung hỏng vỡ mồm hỏng,negative
xiaomi pro khoảng likenew,positive
màn_hình đời cao samsung đứt xiaomi cùng,negative
giá kiến trâu,negative
chơi quân thoát lót,positive
pro khoản màn_hình xanh,negative
điện_thoại bền cùng giá,positive
lag chạy_bắn hàng nhanh,positive
sam sung cao_cấp đáp_ứng,negative
màng vỡ màng đắt,negative
sam sung lag lácchậm,negative
điện_thoại xiaomi,negative
khập_khiễng xiaomi pro không tuyệt camera,positive
hệ điều hàng samsung cut dao diện ngứa khó vl,positive
